t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
60776,-11979,11056,-5138,1259,-26073,5146,1,51,1551,143,
60796,-10993,11252,-3799,1223,-24709,4985,1,53,1553,145,
60816,-10647,11487,-1911,1635,-22588,4107,1,52,1558,142,
60837,-11010,11772,-763,2412,-19812,2853,1,50,1558,138,
60857,-11165,11920,-164,3272,-16750,1559,1,61,1563,155,
60878,-10949,12051,245,3930,-13645,320,1,58,1556,144,
60898,-10757,12094,886,4319,-11398,-665,1,62,1566,146,
60919,-10678,12512,1522,4644,-10442,-1513,1,56,1562,150,
60939,-10330,12903,2057,4626,-10864,-2438,1,57,1573,161,
60959,-10189,12769,2545,4249,-11749,-3085,1,56,1564,156,
60979,-10287,12287,3192,3829,-12279,-3301,1,64,1566,166,
61000,-10238,11938,4143,3571,-12013,-3191,1,66,1572,162,
61020,-10421,11886,5156,3747,-11372,-2763,1,65,1573,161,
61041,-10533,12087,5771,4489,-10776,-2305,1,62,1574,162,
61061,-10229,12404,6239,5756,-10788,-2106,1,53,1581,167,
61081,-9915,12269,6832,6934,-12443,-2073,1,51,1581,175,
61102,-9747,11457,7063,7507,-15645,-1758,1,55,1577,187,
61122,-8913,10148,7194,7896,-17610,-419,1,56,1576,186,
61142,-8439,9530,7311,7944,-15371,623,1,58,1582,182,
61163,-8094,9488,7147,7241,-11244,1200,1,58,1572,184,
61183,-8033,9560,7092,6405,-7898,1338,1,56,1578,186,
61204,-7844,9779,7768,5272,-6492,1402,1,64,1566,188,
61224,-7842,10026,8967,4527,-6059,1264,1,66,1580,192,
61244,-8125,10865,9801,4313,-5888,519,1,63,1577,187,
61264,-8099,10787,10626,4439,-6084,-417,1,63,1577,195,
61285,-7955,10133,10637,4306,-6760,-910,1,58,1576,196,
61305,-7895,9431,11104,3975,-7443,-783,1,54,1578,200,
61326,-7864,9123,11711,3584,-7488,-256,1,58,1572,200,
61346,-7588,8978,11973,3546,-7304,152,1,66,1572,204,
61367,-7555,8981,11681,3509,-7333,445,1,59,1571,199,
61387,-7553,9223,11733,3449,-6867,268,1,61,1579,205,
61407,-7484,9276,11944,3282,-6224,-106,1,63,1575,215,
61427,-7511,9043,12104,3070,-6071,-414,1,63,1573,211,
61448,-7464,8611,12284,2834,-6327,-597,1,60,1572,210,
61468,-7244,8131,12680,2749,-6182,-716,1,61,1571,217,
61489,-6914,7766,13002,2789,-5704,-680,1,53,1577,215,
61509,-6666,7534,13213,2889,-5609,-513,1,61,1563,211,
61529,-6536,7432,13259,2919,-5771,-381,1,57,1571,215,
61550,-6835,7368,13066,2724,-5811,-338,1,58,1582,218,
61570,-6691,7279,13120,1899,-6539,-208,1,54,1570,220,
61590,-6708,6801,12788,1636,-7160,-357,1,51,1571,211,
61611,-6648,6202,13090,1266,-6644,-406,1,61,1577,213,
61631,-6538,5694,12925,889,-5448,-285,1,52,1578,224,
61651,-6469,5351,13078,659,-4088,-50,1,53,1573,223,
61672,-6417,5188,13041,413,-3098,236,1,64,1568,220,
61692,-6366,5180,13159,279,-2713,504,1,61,1573,223,
61712,-6379,5181,13352,179,-2950,644,1,50,1578,230,
61733,-6431,5193,13663,211,-3104,541,1,55,1571,223,
61753,-6371,5154,13983,528,-3003,256,1,60,1578,222,
61773,-6393,4980,14242,1003,-3221,-30,1,54,1570,234,
61794,-6494,4724,14475,1642,-4091,-202,1,54,1572,226,
61814,-6476,4936,15169,2441,-5010,-390,1,54,1568,232,
61835,-6303,5013,15717,3439,-5634,-798,1,53,1569,237,
61855,-5934,4753,15851,4516,-6033,-1268,1,51,1577,235,
61875,-5492,4378,15798,5405,-6295,-1610,1,58,1572,244,
61896,-5184,3977,15580,6283,-6475,-1797,1,46,1576,242,
61916,-5155,3692,15367,7038,-6927,-1809,1,51,1577,237,
61936,-4864,3565,15116,7780,-7871,-1830,1,52,1568,244,
61957,-4348,3402,15059,8196,-9123,-2056,1,43,1571,251,
61977,-3934,3050,14968,8094,-9622,-2450,1,38,1572,258,
61997,-3669,2630,15090,7692,-8927,-2791,1,46,1558,260,
62018,-3422,2161,15187,7209,-7940,-3008,1,41,1569,259,
62038,-2926,1761,15431,6717,-7512,-3085,1,42,1570,260,
62058,-2615,1331,15691,6233,-7244,-2993,1,42,1562,262,
62079,-2265,1020,16013,5789,-6600,-2838,1,43,1567,265,
62099,-2021,841,16424,5613,-5985,-2732,1,32,1568,266,
62120,-1813,655,16639,5774,-5983,-2632,1,33,1561,259,
62140,-1478,366,16625,5995,-6413,-2482,1,36,1566,274,
62160,-937,74,16401,5935,-6672,-2362,1,33,1567,271,
62181,-524,-189,16105,5325,-6235,-2309,1,31,1565,269,
62201,-110,-379,15771,4172,-5310,-2267,1,31,1563,267,
62221,-40,-530,15642,2978,-3965,-2241,1,33,1569,269,
62242,-55,-746,15659,1733,-2369,-2099,1,32,1558,268,
62262,-178,-1012,15980,679,-726,-1921,1,31,1565,269,
62283,-540,-1241,16406,146,481,-1613,1,32,1566,268,
62303,-771,-1287,16672,158,677,-1265,1,30,1570,278,
62323,-802,-1167,16630,482,169,-974,1,24,1568,276,
62344,-684,-1068,16490,883,-694,-803,1,28,1568,266,
62364,-496,-1049,16254,1236,-1438,-836,1,21,1561,271,
62384,-368,-1242,16218,1506,-1791,-1000,1,31,1567,273,
62405,-279,-1595,16115,1499,-1552,-1052,1,23,1569,279,
62425,-127,-1983,15968,1189,-941,-862,1,29,1569,275,
62446,43,-2127,15936,669,-275,-491,1,23,1565,277,
62466,94,-1904,15969,123,237,-129,1,26,1564,276,
62486,-1,-1538,16036,-265,605,65,1,28,1562,274,
62507,-19,-1293,15961,-607,977,112,1,19,1571,271,
62527,13,-1307,15814,-961,1234,105,1,28,1572,274,
62547,-109,-1364,15870,-1115,1292,133,1,15,1577,269,
62568,-268,-1272,15950,-1100,1121,136,1,34,1564,272,
62588,-403,-1105,16006,-933,704,96,1,22,1562,270,
62608,-425,-974,16024,-701,245,32,1,31,1567,271,
62629,-408,-914,16072,-524,-99,-73,1,28,1560,278,
62649,-421,-916,16080,-400,-231,-162,1,19,1563,277,
62669,-498,-958,16133,-264,-260,-179,1,24,1562,266,
62690,-538,-1016,16199,-119,-246,-144,1,25,1569,267,
62710,-415,-1048,16196,-96,-281,-144,1,28,1560,266,
62731,-281,-1177,16248,-180,-247,-114,1,24,1562,276,
62751,-210,-1349,16326,-310,15,-41,1,28,1570,280,
62771,-267,-1346,16386,-437,268,21,1,24,1566,278,
62792,-358,-1199,16446,-520,353,72,1,24,1570,276,
62812,-406,-997,16440,-561,245,51,1,30,1568,274,
62832,-441,-894,16398,-598,34,-32,1,31,1569,273,
62853,-496,-917,16536,-618,18,-146,1,22,1566,272,
62873,-494,-968,16588,-669,309,-250,1,28,1566,276,
62893,-503,-1050,16544,-754,776,-267,1,25,1561,269,
62914,-515,-993,16482,-799,1163,-276,1,25,1569,271,
62934,-572,-929,16364,-823,1431,-290,1,32,1564,270,
62955,-688,-878,16270,-843,1523,-272,1,27,1573,273,
62975,-776,-824,16191,-853,1437,-201,1,26,1572,274,
62995,-835,-766,16142,-903,1153,-129,1,26,1564,272,
63016,-880,-712,16109,-948,757,-70,1,28,1566,274,
63036,-880,-684,16158,-919,398,-20,1,27,1577,275,
63056,-863,-653,16153,-837,93,21,1,32,1576,270,
63077,-879,-597,16193,-679,-31,4,1,33,1569,267,
63097,-912,-561,16218,-470,-3,-61,1,25,1569,275,
63118,-919,-545,16118,-269,-3,-107,1,22,1572,270,
63138,-961,-518,15966,-111,-104,-119,1,26,1572,272,
63158,-1020,-465,15879,-15,-221,-130,1,33,1567,273,
63178,-1033,-352,15912,12,-218,-159,1,26,1572,266,
63199,-956,-348,16080,-33,-74,-150,1,28,1572,272,
63219,-849,-406,16235,-155,36,-94,1,26,1572,274,
63240,-802,-455,16320,-291,-13,1,1,26,1572,260,
63260,-788,-500,16428,-426,-106,192,1,31,1569,269,
63280,-792,-564,16602,-520,-67,531,1,29,1567,273,
63300,-847,-628,16728,-649,161,919,1,28,1564,268,
63321,-1036,-639,16739,-839,416,1195,1,21,1573,271,
63341,-1224,-653,16623,-1062,633,1331,1,36,1568,266,
63362,-1315,-789,16512,-1191,764,1324,1,31,1567,271,
63382,-1392,-978,16474,-1057,729,1293,1,26,1572,262,
63403,-1415,-1050,16458,-507,527,1408,1,31,1571,263,
63423,-1409,-919,16345,192,240,1730,1,25,1563,263,
63443,-1391,-609,16136,735,83,2083,1,30,1570,268,
63463,-1349,-261,15866,1163,95,2327,1,26,1570,266,
63484,-1277,-67,15677,1443,248,2482,1,31,1569,271,
63504,-1139,25,15623,1578,456,2648,1,28,1566,262,
63525,-951,-30,15623,1645,628,2830,1,38,1570,264,
63545,-755,-51,15610,1667,694,2901,1,33,1563,263,
63565,-562,23,15697,1607,614,2877,1,29,1555,271,
63586,-448,160,15818,1460,488,2801,1,30,1564,264,
63606,-423,291,15952,1323,434,2664,1,25,1563,269,
63626,-436,379,16061,1290,402,2517,1,29,1557,271,
63647,-413,431,16106,1297,280,2396,1,29,1561,279,
63667,-374,369,16056,1276,13,2312,1,23,1567,263,
63687,-319,180,15976,1215,-464,2177,1,25,1561,273,
63708,-234,-57,15866,1154,-1048,1944,1,17,1559,271,
63728,-83,-310,15830,1008,-1622,1591,1,30,1558,272,
63749,56,-585,15852,760,-1947,1137,1,39,1569,271,
63769,18,-768,15874,543,-1767,801,1,23,1563,267,
63789,-135,-924,15945,402,-1186,646,1,25,1557,267,
63810,-279,-1051,16053,364,-443,622,1,32,1560,262,
63830,-353,-1125,16112,401,133,662,1,29,1549,269,
63850,-398,-1166,16109,531,517,760,1,35,1559,275,
63871,-339,-1137,16167,686,681,965,1,24,1562,268,
63891,-227,-990,16211,784,669,1265,1,31,1551,275,
63911,-64,-757,16202,794,518,1563,1,28,1556,268,
63932,53,-532,16204,670,388,1729,1,35,1555,273,
63952,182,-328,16272,427,380,1776,1,25,1549,281,
63972,270,-158,16339,134,492,1750,1,29,1563,277,
63993,267,-62,16367,-65,612,1676,1,36,1556,272,
64013,206,4,16433,-127,653,1581,1,25,1553,273,
64034,189,56,16427,-124,512,1491,1,28,1560,272,
64054,205,39,16436,-110,163,1464,1,29,1559,273,
64074,182,-16,16397,-102,-242,1497,1,26,1554,274,
64094,178,-82,16396,-82,-526,1575,1,28,1556,274,
64115,210,-129,16412,-91,-590,1584,1,32,1546,272,
64135,229,-169,16450,-89,-448,1547,1,31,1549,273,
64156,261,-263,16500,-64,-250,1459,1,25,1557,277,
64176,234,-305,16560,-19,-183,1346,1,33,1557,279,
64196,184,-278,16548,21,-217,1231,1,34,1540,266,
64217,111,-243,16471,33,-261,1086,1,28,1546,274,
64237,78,-256,16389,29,-311,930,1,30,1548,272,
64257,107,-378,16311,-1,-336,838,1,29,1553,269,
64278,193,-503,16255,-89,-311,734,1,37,1555,277,
64298,258,-530,16255,-199,-254,659,1,26,1550,274,
64319,283,-513,16225,-344,-149,610,1,33,1555,273,
64339,263,-463,16174,-509,-8,567,1,32,1548,274,
64359,240,-425,16114,-663,57,535,1,27,1551,275,
64380,224,-453,16068,-776,83,520,1,29,1561,275,
64400,173,-488,16076,-841,87,536,1,32,1546,272,
64420,97,-471,16129,-847,65,557,1,33,1555,267,
64441,26,-424,16172,-777,52,569,1,35,1547,275,
64461,-8,-368,16166,-665,56,559,1,25,1555,277,
64481,-33,-359,16119,-509,35,551,1,32,1554,280,
64502,-33,-363,16052,-364,-57,510,1,31,1549,273,
64522,-44,-334,15990,-238,-197,457,1,35,1549,269,
64542,-42,-325,15961,-162,-289,397,1,31,1551,271,
64552,-34,-321,15967,-151,-295,358,1,34,1548,270,
64573,17,-333,15987,-163,-221,289,1,27,1551,269,
64593,55,-374,16035,-187,-132,250,1,29,1551,275,
64614,46,-384,16078,-240,-90,233,1,35,1547,273,
64634,23,-361,16076,-322,-95,232,1,32,1552,276,
64655,-51,-345,16054,-422,-96,213,1,38,1544,270,
64675,-109,-337,16041,-487,-88,191,1,33,1549,269,
64695,-172,-338,16077,-490,-52,170,1,31,1549,261,
64716,-227,-325,16096,-447,-23,150,1,31,1551,267,
64736,-265,-331,16084,-380,-32,129,1,37,1547,269,
64756,-286,-358,16095,-311,-47,104,1,32,1552,274,
64776,-310,-402,16093,-239,-45,97,1,36,1552,270,
64797,-323,-435,16101,-184,-21,93,1,33,1551,267,
64817,-330,-433,16089,-163,19,90,1,31,1551,269,
64838,-344,-482,16090,-163,62,94,1,30,1558,262,
64858,-341,-542,16127,-147,103,109,1,33,1557,277,
64878,-313,-562,16147,-123,129,135,1,31,1547,269,
64899,-269,-545,16151,-82,159,137,1,29,1551,269,
64919,-229,-535,16155,-3,173,112,1,23,1561,275,
64940,-216,-528,16138,96,149,76,1,37,1545,271,
64960,-215,-502,16116,183,44,33,1,28,1554,274,
64980,-224,-476,16116,230,-58,-8,1,34,1548,276,
65000,-208,-482,16134,256,-92,-44,1,34,1544,268,
65021,-211,-495,16145,257,-69,-68,1,33,1549,263,
65041,-196,-494,16176,237,-44,-72,1,38,1548,268,
65062,-188,-480,16198,207,-59,-58,1,39,1555,269,
65082,-182,-466,16238,171,-116,-36,1,33,1549,271,
65102,-181,-462,16261,131,-186,-8,1,31,1547,265,
65123,-175,-466,16263,84,-215,10,1,30,1556,270,
65143,-148,-484,16282,32,-198,32,1,28,1548,268,
65163,-123,-485,16284,-17,-190,63,1,35,1557,275,
65184,-132,-496,16324,-62,-205,104,1,30,1550,268,
65204,-137,-499,16336,-111,-203,143,1,31,1561,273,
65224,-113,-501,16329,-154,-184,180,1,31,1551,273,
65245,-99,-485,16299,-221,-152,209,1,36,1552,260,
65265,-97,-463,16270,-276,-100,217,1,27,1551,275,
65286,-127,-469,16219,-311,-78,211,1,31,1549,275,
65306,-143,-457,16199,-328,-103,197,1,36,1550,270,
65326,-146,-491,16197,-331,-143,186,1,35,1551,273,
65347,-148,-502,16191,-330,-159,193,1,30,1546,270,
65367,-157,-519,16177,-330,-128,206,1,34,1546,266,
65387,-165,-541,16172,-315,-71,230,1,33,1543,275,
65408,-142,-542,16163,-265,-40,260,1,40,1548,272,
65428,-116,-522,16163,-202,-51,281,1,30,1546,270,
65448,-105,-510,16114,-158,-97,281,1,38,1546,262,
65458,-109,-516,16101,-145,-119,277,1,28,1554,266,
65479,-103,-519,16104,-153,-147,264,1,33,1555,277,
65499,-105,-543,16091,-189,-121,246,1,32,1546,272,
65520,-120,-584,16117,-215,-65,230,1,31,1551,269,
65540,-147,-612,16149,-220,-15,230,1,32,1554,268,
65560,-176,-606,16152,-203,-29,231,1,32,1548,270,
65581,-188,-601,16152,-186,-59,223,1,34,1542,276,
65601,-207,-591,16126,-164,-62,198,1,32,1552,270,
65621,-222,-606,16134,-152,-57,170,1,26,1554,272,
65642,-255,-590,16170,-133,-53,142,1,40,1552,272,
65662,-293,-567,16204,-111,-38,93,1,34,1552,266,
65683,-312,-567,16237,-81,-39,41,1,33,1549,269,
65703,-303,-581,16244,-58,-47,9,1,35,1551,271,
65723,-313,-576,16229,-53,-55,-14,1,31,1545,265,
65744,-328,-581,16225,-69,-48,-13,1,30,1550,272,
65764,-342,-587,16202,-82,-12,-2,1,39,1543,265,
65784,-334,-603,16134,-75,10,9,1,35,1543,273,
65805,-330,-607,16151,-43,-26,32,1,31,1561,275,
65825,-286,-588,16184,-5,-90,53,1,26,1554,274,
65845,-239,-539,16184,0,-145,70,1,33,1551,275,
65866,-211,-543,16196,-52,-165,75,1,25,1549,269,
65886,-217,-562,16216,-136,-126,75,1,29,1543,269,
65906,-239,-582,16226,-225,-56,90,1,34,1548,268,
65927,-246,-593,16238,-301,20,115,1,24,1554,272,
65947,-278,-608,16260,-331,79,141,1,40,1546,266,
65967,-301,-588,16237,-309,102,156,1,33,1551,271,
65977,-298,-569,16212,-285,94,156,1,28,1550,268,
65998,-289,-535,16190,-213,61,143,1,34,1554,268,
66018,-285,-512,16162,-147,29,119,1,33,1553,267,
66039,-291,-509,16138,-97,16,83,1,36,1550,274,
66059,-290,-520,16149,-58,21,39,1,27,1557,273,
66080,-273,-540,16161,-15,49,-1,1,40,1546,274,
66100,-231,-543,16158,15,46,-24,1,29,1551,271,
66120,-215,-539,16106,22,5,-37,1,27,1549,271,
66141,-236,-566,16098,-5,-41,-35,1,38,1554,280,
66161,-266,-577,16096,-46,-57,-17,1,26,1546,278,
66181,-293,-587,16111,-97,-42,13,1,31,1541,267,
66202,-289,-593,16124,-141,-30,43,1,27,1557,263,
66222,-300,-583,16144,-171,-3,75,1,28,1552,276,
66242,-288,-581,16174,-176,-2,97,1,32,1550,274,
66262,-289,-573,16191,-165,-32,129,1,28,1554,272,
66283,-299,-561,16174,-134,-69,144,1,39,1551,269,
66303,-292,-553,16169,-107,-86,156,1,27,1553,271,
66323,-297,-546,16168,-93,-80,150,1,43,1549,261,
66344,-306,-565,16165,-91,-81,147,1,36,1556,274,
66364,-296,-582,16164,-96,-61,150,1,30,1548,268,
66384,-292,-582,16156,-101,-39,152,1,31,1547,269,
66405,-304,-567,16132,-95,-28,138,1,35,1547,275,
66425,-302,-553,16109,-94,-29,105,1,35,1547,273,
66446,-281,-574,16129,-79,-41,66,1,33,1547,277,
66466,-284,-576,16196,-43,-48,15,1,29,1545,275,
66487,-315,-576,16191,-11,-67,-32,1,27,1549,265,
66507,-338,-575,16216,18,-83,-73,1,33,1549,271,
66527,-351,-588,16221,39,-76,-102,1,37,1553,275,
66548,-372,-590,16220,72,-44,-119,1,29,1543,277,
66568,-372,-569,16207,114,-29,-132,1,38,1556,272,
66588,-340,-554,16193,158,-64,-139,1,34,1548,266,
66608,-296,-552,16210,183,-126,-142,1,33,1551,271,
66629,-285,-552,16217,177,-136,-143,1,33,1553,273,
66649,-283,-547,16218,141,-103,-143,1,36,1552,272,
66669,-258,-545,16215,83,-66,-145,1,35,1557,271,
66690,-244,-546,16207,37,-58,-129,1,36,1556,264,
66710,-240,-563,16235,7,-80,-103,1,32,1552,266,
66730,-231,-558,16239,-21,-106,-70,1,29,1553,269,
66751,-208,-564,16259,-74,-115,-34,1,33,1559,275,
66771,-182,-580,16277,-134,-67,8,1,34,1558,278,
66792,-171,-615,16294,-183,23,64,1,33,1555,269,
66812,-176,-644,16269,-224,133,148,1,50,1554,276,
66832,-163,-631,16185,-254,220,214,1,35,1551,269,
66842,-147,-633,16140,-255,248,240,1,21,1549,271,
66863,-122,-610,16085,-240,322,267,1,32,1546,270,
66883,-72,-583,16120,-178,422,266,1,35,1547,267,
66904,-20,-536,16161,-85,462,269,1,40,1552,262,
66924,14,-503,16158,-41,444,283,1,27,1555,275,
66944,32,-497,16157,-72,433,304,1,29,1551,271,
66965,58,-479,16125,-213,411,334,1,33,1547,275,
66985,51,-489,16084,-442,370,395,1,44,1550,272,
67005,0,-500,15992,-661,378,427,1,33,1549,273,
67026,-85,-517,15900,-849,439,411,1,29,1547,273,
67046,-196,-550,15856,-1002,527,342,1,26,1552,278,
67067,-296,-593,15892,-1118,506,250,1,34,1544,268,
67087,-398,-587,15921,-1231,386,127,1,26,1550,270,
67107,-560,-576,15965,-1322,332,-67,1,35,1553,265,
67128,-717,-596,16042,-1367,423,-301,1,34,1546,266,
67148,-888,-570,16205,-1316,613,-545,1,37,1551,263,
67168,-1069,-549,16302,-1208,813,-734,1,35,1557,261,
67189,-1221,-495,16256,-1042,937,-888,1,30,1556,272,
67209,-1287,-398,16293,-841,994,-1045,1,35,1547,263,
67229,-1197,-255,16382,-630,1083,-1205,1,44,1554,270,
67250,-1113,-134,16398,-489,1198,-1346,1,37,1553,273,
67270,-1090,-35,16388,-457,1346,-1454,1,38,1552,270,
67290,-1082,51,16318,-477,1520,-1557,1,35,1549,257,
67311,-1114,168,16230,-496,1594,-1634,1,35,1561,269,
67331,-1164,270,16133,-463,1568,-1692,1,27,1555,263,
67352,-1213,381,16067,-361,1484,-1760,1,36,1556,268,
67372,-1209,464,16062,-222,1313,-1786,1,37,1559,261,
67392,-1144,562,16027,-59,980,-1758,1,38,1556,258,
67413,-1077,655,15991,54,574,-1695,1,33,1559,269,
67433,-1014,717,15939,62,258,-1625,1,33,1555,271,
67453,-941,752,15917,-33,119,-1565,1,24,1562,274,
67474,-851,760,15953,-183,108,-1516,1,47,1567,261,
67494,-785,755,16046,-314,73,-1498,1,37,1557,273,
67515,-739,768,16176,-440,-9,-1469,1,39,1565,271,
67535,-722,724,16272,-581,-45,-1431,1,36,1560,266,
67555,-708,639,16306,-701,-45,-1375,1,29,1557,267,
67576,-721,588,16277,-764,-62,-1302,1,35,1569,275,
67596,-783,631,16212,-771,-136,-1228,1,34,1560,266,
67616,-907,636,16120,-748,-235,-1138,1,29,1559,267,
67637,-996,614,16117,-708,-305,-1037,1,38,1558,278,
67657,-998,593,16095,-688,-334,-924,1,35,1559,267,
67678,-999,565,16130,-643,-314,-792,1,29,1569,273,
67698,-1002,528,16190,-556,-333,-662,1,39,1561,271,
67718,-1024,516,16175,-426,-374,-550,1,34,1564,266,
67738,-1060,521,16101,-292,-428,-464,1,40,1570,272,
67759,-1072,503,16021,-181,-467,-390,1,29,1563,273,
67779,-1063,450,15954,-86,-479,-302,1,43,1567,263,
67800,-1043,383,15861,-21,-475,-233,1,41,1565,267,
67820,-1015,276,15718,5,-515,-187,1,35,1567,265,
67840,-979,166,15682,27,-628,-152,1,34,1558,264,
67861,-950,69,15711,90,-770,-126,1,41,1561,265,
67881,-946,-37,15716,210,-886,-98,1,37,1559,267,
67901,-931,-154,15641,325,-989,-77,1,28,1558,268,
67922,-920,-259,15568,399,-1090,-54,1,32,1564,274,
67942,-944,-414,15485,480,-1156,-14,1,31,1569,261,
67963,-908,-488,15473,575,-1175,44,1,35,1573,269,
67983,-854,-522,15508,615,-1130,99,1,36,1558,274,
68003,-882,-535,15520,612,-989,143,1,35,1563,271,
68023,-993,-447,15602,608,-727,128,1,33,1563,271,
68044,-1159,-266,15737,629,-473,36,1,30,1558,274,
68064,-1328,-3,15926,720,-322,-123,1,36,1558,270,
68085,-1500,228,16124,790,-331,-288,1,32,1562,272,
68105,-1629,442,16368,790,-437,-469,1,35,1553,273,
68125,-1680,632,16591,827,-555,-657,1,24,1558,266,
68146,-1679,762,16808,877,-745,-851,1,25,1561,263,
68166,-1641,864,16914,938,-991,-1000,1,39,1561,271,
68186,-1536,997,16992,1000,-1090,-1141,1,37,1555,275,
68207,-1448,1139,16974,1026,-947,-1292,1,34,1550,270,
68227,-1411,1199,16816,983,-643,-1438,1,39,1559,277,
68248,-1366,1176,16552,857,-272,-1571,1,30,1564,278,
68268,-1269,1202,16254,667,-11,-1671,1,35,1557,269,
68288,-1166,1333,15990,403,108,-1795,1,30,1564,276,
68309,-1068,1388,15730,44,110,-1919,1,25,1555,271,
68329,-1000,1302,15519,-361,174,-2012,1,27,1559,277,
68349,-974,1063,15464,-745,404,-2059,1,30,1560,276,
68370,-1018,857,15705,-875,707,-2007,1,33,1565,267,
68390,-1042,808,15914,-863,937,-1919,1,35,1565,273,
68410,-971,790,15937,-786,1031,-1863,1,26,1564,274,
68431,-826,744,15709,-742,955,-1917,1,26,1568,276,
68451,-578,753,15608,-775,815,-2128,1,27,1561,267,
68472,-278,729,15614,-908,761,-2438,1,18,1564,282,
68492,-112,453,15748,-1107,867,-2716,1,27,1565,277,
68512,-182,-49,15951,-1300,1118,-2812,1,28,1572,280,
68533,-382,-484,16015,-1490,1402,-2699,1,30,1576,278,
68553,-573,-646,15947,-1681,1511,-2472,1,24,1566,266,
68573,-694,-624,15895,-1803,1385,-2227,1,30,1568,276,
68594,-673,-528,15925,-1835,1121,-1964,1,21,1565,273,
68614,-594,-424,16117,-1686,816,-1718,1,26,1566,274,
68634,-621,-399,16282,-1430,461,-1488,1,22,1570,268,
68655,-761,-394,16264,-1180,11,-1222,1,18,1576,282,
68675,-904,-387,16087,-973,-346,-929,1,22,1564,278,
68695,-895,-334,15961,-836,-379,-727,1,24,1576,278,
68716,-800,-179,16004,-747,-46,-704,1,27,1569,281,
68736,-692,-134,16246,-647,427,-821,1,24,1572,282,
68746,-665,-168,16367,-582,603,-876,1,19,1565,281,
68767,-737,-315,16507,-479,666,-900,1,19,1579,273,
68787,-895,-500,16510,-398,450,-779,1,25,1565,275,
68807,-958,-576,16466,-382,263,-645,1,24,1568,278,
68828,-924,-572,16442,-441,273,-599,1,27,1567,279,
68848,-913,-587,16524,-585,324,-562,1,28,1560,278,
68869,-1017,-687,16706,-732,334,-464,1,21,1571,283,
68889,-1235,-719,16889,-782,300,-329,1,26,1564,282,
68909,-1452,-564,16964,-712,272,-241,1,23,1573,277,
68930,-1494,-360,16929,-606,280,-229,1,23,1563,279,
68950,-1416,-456,17399,-912,1115,-328,1,23,1569,277,
68971,-1446,250,16909,-1081,2229,-170,1,15,1567,271,
68991,-1418,319,17264,-1582,2400,-280,1,29,1573,277,
69011,-1785,967,16474,-1456,2150,-63,1,22,1578,282,
69031,-1817,1076,16370,-1090,1064,-230,1,32,1568,280,
69052,-1666,578,16746,-608,315,-323,1,23,1569,277,
69072,-1705,372,16736,-161,-12,-121,1,24,1572,280,
69093,-1908,501,16555,40,147,74,1,23,1575,271,
69113,-1999,641,16423,55,919,51,1,23,1571,283,
69133,-1807,752,16614,-117,1775,-77,1,29,1567,281,
69154,-1634,976,16470,-324,2315,-139,1,32,1570,278,
69174,-1675,1321,16115,-320,2299,-76,1,30,1574,274,
69194,-1740,1659,15979,-75,1722,21,1,34,1570,286,
69215,-1709,1795,15828,236,762,169,1,31,1571,281,
69235,-1657,1773,15455,487,-385,330,1,31,1573,279,
69255,-1649,1683,15007,638,-1511,451,1,26,1574,280,
69276,-1608,1542,14997,720,-2445,465,1,28,1570,280,
69296,-1451,1391,15324,740,-3057,310,1,26,1576,278,
69317,-1322,1085,15610,730,-3604,62,1,27,1571,279,
69337,-1314,566,15639,636,-4062,-167,1,29,1563,281,
69357,-1367,-4,15558,472,-4143,-281,1,28,1566,286,
69377,-1844,-370,18660,360,-4950,-113,1,32,1566,284,
69398,-2635,-680,17787,1716,-5251,2,1,29,1569,285,
69418,-2081,-560,15242,1623,-4382,44,1,20,1560,288,
69439,-1110,-558,16670,735,-3859,136,1,26,1566,282,
69459,-1150,-1083,17418,1198,-3067,196,1,24,1570,286,
69480,-891,-1167,16824,322,-1017,174,1,29,1557,277,
69500,-981,-607,16438,328,-520,14,1,20,1570,288,
69520,-934,-756,16348,194,-203,-59,1,18,1564,280,
69540,-1080,-599,16255,21,46,32,1,24,1562,280,
69561,-1065,-386,16183,-105,30,115,1,32,1570,280,
69581,-1188,-505,16187,-186,-5,129,1,28,1570,288,
69602,-1294,-527,16149,-151,66,125,1,19,1561,285,
69622,-1308,-418,16174,-108,88,81,1,27,1567,277,
69642,-1264,-378,16170,-133,20,45,1,22,1572,276,
69663,-1318,-397,16147,-121,-50,79,1,28,1562,276,
69683,-1327,-547,16159,34,-52,106,1,13,1571,279,
69704,-1259,-633,16168,86,147,36,1,10,1566,286,
69724,-1233,-485,16153,116,227,68,1,27,1565,285,
69744,-1115,-368,16158,76,204,152,1,24,1566,280,
69764,-1156,-360,16146,-90,57,97,1,24,1564,282,
69785,-1228,-362,16158,-165,-72,219,1,24,1564,276,
69805,-1248,-482,16142,-141,-63,136,1,16,1566,286,
69826,-1297,-463,16163,-70,33,140,1,23,1559,285,
69846,-1209,-429,16142,0,49,101,1,19,1567,279,
69866,-1146,-380,16150,-65,37,114,1,17,1567,281,
69887,-1210,-367,16149,-120,-56,108,1,22,1574,280,
69907,-1234,-444,16154,-134,-80,129,1,22,1562,286,
69927,-1273,-458,16149,-106,-39,104,1,15,1559,283,
69948,-1255,-434,16143,-59,-6,112,1,26,1568,294,
