t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
22734,-791,-769,16165,-82,-18,109,1,11,1547,299,
22754,-790,-764,16178,-79,-19,110,1,12,1558,300,
22775,-795,-768,16186,-83,-19,111,1,16,1558,298,
22795,-800,-771,16194,-81,-21,109,1,14,1560,300,
22816,-798,-784,16174,-80,-23,108,1,20,1552,298,
22836,-798,-777,16180,-81,-22,109,1,12,1558,300,
22856,-792,-776,16186,-78,-22,113,1,9,1561,293,
22877,-790,-770,16180,-79,-21,115,1,18,1558,292,
22897,-795,-769,16177,-79,-21,111,1,10,1560,298,
22917,-801,-776,16167,-78,-22,108,1,18,1554,296,
22938,-797,-781,16169,-79,-21,108,1,19,1559,291,
22958,-794,-774,16180,-79,-19,111,1,13,1557,297,
22978,-793,-765,16179,-80,-19,106,1,8,1556,296,
22999,-796,-769,16177,-81,-15,108,1,16,1552,298,
23019,-797,-767,16184,-83,-15,110,1,12,1556,296,
23040,-791,-772,16186,-78,-17,110,1,15,1555,289,
23060,-778,-780,16177,-76,-14,106,1,16,1554,290,
23080,-783,-785,16175,-79,-16,108,1,9,1557,289,
23101,-786,-779,16174,-80,-24,108,1,19,1559,297,
23121,-788,-784,16177,-81,-25,110,1,7,1557,289,
23141,-781,-778,16164,-76,-20,109,1,6,1558,292,
23162,-776,-766,16158,-75,-17,115,1,19,1563,293,
23182,-783,-762,16163,-77,-19,116,1,10,1554,292,
23202,-788,-757,16165,-76,-19,113,1,12,1550,294,
23223,-788,-774,16161,-79,-23,112,1,9,1551,291,
23243,-793,-771,16188,-74,-19,110,1,16,1558,294,
23263,-773,-757,16186,-73,-22,114,1,18,1558,298,
23284,-770,-762,16170,-78,-21,110,1,11,1557,297,
23304,-786,-768,16176,-83,-22,113,1,12,1558,300,
23325,-794,-771,16184,-81,-22,112,1,19,1553,297,
23345,-803,-775,16162,-76,-22,109,1,15,1561,289,
23365,-792,-777,16175,-73,-21,111,1,12,1564,298,
23386,-789,-775,16167,-75,-20,112,1,15,1551,291,
23406,-780,-779,16175,-76,-18,109,1,10,1556,296,
23426,-775,-771,16168,-86,-21,109,1,9,1551,297,
23447,-784,-770,16163,-88,-19,109,1,7,1563,293,
23467,-783,-770,16171,-82,-20,108,1,18,1552,302,
23487,-783,-772,16172,-78,-18,112,1,18,1558,294,
23508,-776,-763,16167,-79,-15,111,1,13,1557,291,
23528,-781,-764,16187,-80,-23,113,1,21,1559,299,
23549,-783,-756,16179,-81,-21,111,1,19,1551,297,
23569,-783,-768,16179,-81,-21,109,1,15,1555,293,
23589,-791,-782,16185,-79,-20,110,1,16,1560,292,
23610,-789,-785,16185,-82,-19,108,1,13,1559,297,
23630,-784,-776,16157,-82,-21,106,1,16,1552,288,
23650,-790,-780,16165,-83,-23,102,1,13,1555,295,
23671,-789,-784,16165,-82,-23,106,1,12,1552,300,
23691,-786,-778,16159,-78,-22,107,1,13,1553,297,
23711,-768,-771,16173,-74,-22,107,1,16,1560,288,
23732,-764,-766,16165,-83,-25,111,1,11,1557,299,
23752,-795,-765,16177,-79,-22,108,1,15,1549,297,
23772,-793,-770,16177,-82,-28,113,1,9,1559,299,
23793,-810,-781,16192,-86,-22,107,1,16,1556,292,
23813,-814,-772,16198,-76,-19,112,1,19,1561,293,
23834,-779,-779,16184,-78,-23,112,1,15,1555,297,
23854,-784,-768,16182,-83,-22,112,1,16,1562,300,
23874,-776,-777,16187,-78,-26,111,1,10,1552,294,
23895,-791,-769,16171,-85,-22,112,1,14,1562,304,
23915,-798,-763,16174,-76,-23,113,1,8,1554,294,
23935,-788,-771,16178,-76,-27,109,1,16,1564,292,
23955,-806,-766,16182,-78,-18,112,1,16,1552,294,
23976,-782,-769,16182,-67,-19,110,1,15,1557,299,
23996,-777,-768,16178,-84,-21,109,1,16,1556,294,
24017,-778,-775,16183,-77,-22,107,1,18,1556,296,
24037,-775,-775,16173,-78,-13,111,1,11,1561,293,
24058,-789,-759,16171,-76,-18,114,1,9,1545,291,
24078,-786,-758,16164,-80,-17,111,1,10,1554,300,
24098,-805,-760,16171,-85,-18,112,1,16,1562,298,
24119,-790,-776,16171,-80,-22,111,1,9,1551,293,
24139,-797,-774,16172,-80,-19,111,1,15,1551,295,
24159,-785,-771,16184,-70,-22,114,1,21,1553,295,
24180,-778,-781,16181,-79,-20,111,1,10,1558,302,
24200,-788,-769,16182,-78,-22,106,1,17,1557,297,
24220,-788,-771,16176,-84,-21,104,1,16,1558,292,
24241,-798,-772,16161,-86,-20,101,1,14,1564,298,
24261,-798,-776,16177,-76,-24,105,1,15,1557,293,
24282,-791,-774,16172,-78,-21,110,1,13,1557,291,
24302,-783,-773,16179,-80,-22,111,1,12,1552,292,
24322,-778,-783,16170,-81,-19,110,1,17,1565,293,
24343,-792,-766,16172,-76,-17,110,1,16,1560,296,
24363,-791,-773,16164,-79,-21,114,1,12,1558,294,
24383,-794,-767,16180,-81,-19,115,1,15,1555,287,
24404,-794,-775,16175,-75,-19,112,1,10,1552,292,
24424,-781,-774,16172,-82,-19,109,1,8,1554,296,
24444,-786,-775,16175,-77,-24,108,1,13,1551,297,
24465,-788,-774,16179,-81,-15,108,1,12,1560,290,
24485,-792,-780,16187,-75,-18,110,1,12,1556,292,
24505,-795,-768,16180,-78,-20,113,1,17,1561,297,
24526,-787,-767,16171,-80,-18,115,1,18,1558,294,
24546,-777,-766,16171,-77,-20,110,1,6,1550,290,
24567,-789,-762,16166,-81,-16,113,1,3,1553,295,
24587,-792,-775,16189,-79,-20,113,1,17,1553,293,
24607,-791,-769,16183,-86,-20,114,1,7,1565,299,
24628,-791,-778,16181,-84,-17,114,1,18,1552,296,
24648,-787,-771,16176,-76,-13,111,1,9,1551,289,
24668,-786,-768,16174,-76,-19,113,1,14,1552,296,
24688,-789,-768,16172,-86,-25,108,1,19,1553,297,
24709,-806,-773,16184,-79,-26,109,1,13,1545,293,
24729,-791,-776,16182,-70,-23,107,1,17,1559,295,
24750,-795,-772,16170,-81,-23,111,1,12,1550,290,
24770,-791,-775,16186,-82,-21,113,1,14,1562,296,
24791,-797,-775,16176,-87,-11,109,1,17,1567,299,
24811,-793,-760,16179,-85,-17,110,1,11,1561,295,
24831,-790,-764,16188,-86,-19,108,1,17,1551,295,
24852,-791,-772,16192,-78,-22,110,1,16,1554,288,
24872,-786,-772,16165,-74,-17,109,1,12,1560,302,
24892,-789,-773,16160,-78,-18,113,1,18,1554,292,
24912,-787,-767,16152,-79,-20,111,1,11,1555,295,
24933,-786,-773,16173,-81,-19,117,1,18,1558,300,
24953,-796,-769,16166,-77,-16,116,1,6,1562,294,
24974,-782,-772,16180,-73,-19,113,1,11,1563,303,
24994,-789,-779,16177,-71,-21,109,1,16,1552,302,
25015,-789,-774,16175,-80,-25,114,1,16,1552,294,
25035,-790,-784,16170,-84,-25,112,1,9,1559,297,
